Device,TimeDate,Time,PPG,HR,AccX,AccY,AccZ
6D18B021,"May 13,2021 19:55:04:906",0:2:18:681,381643.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:04:913",0:2:18:688,381218,74,-704,-43,709
6D18B021,"May 13,2021 19:55:04:918",0:2:18:693,380995,74,-704,-43,709
6D18B021,"May 13,2021 19:55:04:922",0:2:18:697,380761,74,-704,-43,709
6D18B021,"May 13,2021 19:55:04:928",0:2:18:703,380442,74,-704,-43,709
6D18B021,"May 13,2021 19:55:04:933",0:2:18:708,380405,74,-704,-43,709
6D18B021,"May 13,2021 19:55:04:940",0:2:18:715,380239.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:04:947",0:2:18:722,380240.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:04:953",0:2:18:728,380250,74,-704,-43,709
6D18B021,"May 13,2021 19:55:04:959",0:2:18:734,380273.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:015",0:2:18:790,380292,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:021",0:2:18:796,380415.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:027",0:2:18:802,380578,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:035",0:2:18:810,380703,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:045",0:2:18:820,380760.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:054",0:2:18:829,380900,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:061",0:2:18:836,380951,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:067",0:2:18:842,380982.34,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:075",0:2:18:850,381001.34,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:132",0:2:18:907,381082.34,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:148",0:2:18:923,380888.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:161",0:2:18:936,380813.34,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:170",0:2:18:945,380638.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:178",0:2:18:953,380498.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:186",0:2:18:961,380367,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:194",0:2:18:969,380271.34,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:201",0:2:18:976,380131.66,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:207",0:2:18:982,380005,74,-704,-43,709
6D18B021,"May 13,2021 19:55:05:320",0:2:19:95,379861.66,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:332",0:2:19:107,379695,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:343",0:2:19:118,379434.66,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:352",0:2:19:127,379296.34,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:362",0:2:19:137,379050.34,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:371",0:2:19:146,379074.66,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:380",0:2:19:155,379043.66,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:388",0:2:19:163,379018,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:397",0:2:19:172,379142.34,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:405",0:2:19:180,379081.66,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:413",0:2:19:188,379196.34,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:420",0:2:19:195,379283.66,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:427",0:2:19:202,379364,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:433",0:2:19:208,379423,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:440",0:2:19:215,379586,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:446",0:2:19:221,379828.34,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:454",0:2:19:229,380079,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:461",0:2:19:236,380421,75,-704,-43,709
6D18B021,"May 13,2021 19:55:05:615",0:2:19:390,380662.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:626",0:2:19:401,380936.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:638",0:2:19:413,381213.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:650",0:2:19:425,381555.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:660",0:2:19:435,381749.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:670",0:2:19:445,381987.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:680",0:2:19:455,382153.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:690",0:2:19:465,382402,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:700",0:2:19:475,382652.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:708",0:2:19:483,382553.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:715",0:2:19:490,382634.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:721",0:2:19:496,382477.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:727",0:2:19:502,382172,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:734",0:2:19:509,381859.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:740",0:2:19:515,381581.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:748",0:2:19:523,381191,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:755",0:2:19:530,380757.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:762",0:2:19:537,380342.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:808",0:2:19:583,379899,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:819",0:2:19:594,379724.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:831",0:2:19:606,379515.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:839",0:2:19:614,379481.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:847",0:2:19:622,379394.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:855",0:2:19:630,379560.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:864",0:2:19:639,379739,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:873",0:2:19:648,379917.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:880",0:2:19:655,380015.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:919",0:2:19:694,380326.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:931",0:2:19:706,380471.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:943",0:2:19:718,380758,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:953",0:2:19:728,380989.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:962",0:2:19:737,381230.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:971",0:2:19:746,381357.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:980",0:2:19:755,381462.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:989",0:2:19:764,381501.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:05:998",0:2:19:773,381421.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:103",0:2:19:878,381462.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:116",0:2:19:891,381327.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:129",0:2:19:904,381291,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:139",0:2:19:914,381368.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:148",0:2:19:923,381339.66,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:155",0:2:19:930,381369,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:163",0:2:19:938,381412,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:167",0:2:19:942,381546,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:174",0:2:19:949,381633.34,75,-686,-35,718
6D18B021,"May 13,2021 19:55:06:215",0:2:19:990,381910.34,75,-700,-43,707
6D18B021,"May 13,2021 19:55:06:226",0:2:20:1,382068.34,75,-700,-43,707
6D18B021,"May 13,2021 19:55:06:237",0:2:20:12,382284.66,75,-700,-43,707
6D18B021,"May 13,2021 19:55:06:247",0:2:20:22,382363.66,75,-700,-43,707
6D18B021,"May 13,2021 19:55:06:258",0:2:20:33,382622.66,75,-700,-43,707
6D18B021,"May 13,2021 19:55:06:267",0:2:20:42,382835.66,75,-700,-43,707
6D18B021,"May 13,2021 19:55:06:278",0:2:20:53,382992.34,75,-700,-43,707
6D18B021,"May 13,2021 19:55:06:286",0:2:20:61,383182,75,-700,-43,707
6D18B021,"May 13,2021 19:55:06:296",0:2:20:71,383266.66,75,-700,-43,707
6D18B021,"May 13,2021 19:55:06:365",0:2:20:140,383479,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:377",0:2:20:152,383471,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:388",0:2:20:163,383671.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:397",0:2:20:172,383620,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:408",0:2:20:183,383643.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:420",0:2:20:195,383710.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:430",0:2:20:205,383764,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:439",0:2:20:214,383924.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:448",0:2:20:223,384027,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:515",0:2:20:290,383929.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:526",0:2:20:301,384151,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:537",0:2:20:312,384419.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:547",0:2:20:322,384742,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:556",0:2:20:331,385257.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:568",0:2:20:343,385627.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:578",0:2:20:353,386135.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:587",0:2:20:362,386504,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:596",0:2:20:371,386846.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:605",0:2:20:380,387287,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:612",0:2:20:387,387585.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:619",0:2:20:394,388063,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:626",0:2:20:401,388406,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:632",0:2:20:407,388731.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:638",0:2:20:413,388994,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:644",0:2:20:419,389127.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:652",0:2:20:427,389163.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:657",0:2:20:432,389113.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:778",0:2:20:553,389032.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:792",0:2:20:567,388957.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:803",0:2:20:578,388861.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:815",0:2:20:590,388712.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:824",0:2:20:599,388586,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:831",0:2:20:606,388340.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:839",0:2:20:614,388205.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:847",0:2:20:622,388130.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:853",0:2:20:628,388097.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:891",0:2:20:666,387989,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:903",0:2:20:678,387984.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:912",0:2:20:687,387967.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:922",0:2:20:697,387969.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:931",0:2:20:706,387876.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:940",0:2:20:715,387866.66,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:949",0:2:20:724,387751.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:956",0:2:20:731,387664.34,76,-700,-43,707
6D18B021,"May 13,2021 19:55:06:963",0:2:20:738,387609,76,-700,-43,707
6D18B021,"May 13,2021 19:55:07:043",0:2:20:818,387578.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:049",0:2:20:824,387465,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:057",0:2:20:832,387382.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:064",0:2:20:839,387338.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:070",0:2:20:845,387136.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:077",0:2:20:852,387041,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:084",0:2:20:859,386948.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:095",0:2:20:870,386906.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:102",0:2:20:877,386752.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:117",0:2:20:892,386680.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:122",0:2:20:897,386667.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:129",0:2:20:904,386626.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:135",0:2:20:910,386567.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:142",0:2:20:917,386536.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:149",0:2:20:924,386502,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:153",0:2:20:928,386584.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:158",0:2:20:933,386592.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:164",0:2:20:939,386719.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:304",0:2:21:79,386684.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:315",0:2:21:90,386783.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:326",0:2:21:101,386868,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:336",0:2:21:111,386934,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:346",0:2:21:121,387108.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:355",0:2:21:130,387165.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:364",0:2:21:139,387260.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:373",0:2:21:148,387283.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:382",0:2:21:157,387254.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:395",0:2:21:170,387079.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:403",0:2:21:178,387058.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:410",0:2:21:185,386892.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:417",0:2:21:192,386788,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:424",0:2:21:199,386634.66,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:432",0:2:21:207,386612.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:438",0:2:21:213,386579,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:444",0:2:21:219,386530,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:449",0:2:21:224,386583.34,76,-691,-42,707
6D18B021,"May 13,2021 19:55:07:603",0:2:21:378,386608.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:614",0:2:21:389,386706,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:625",0:2:21:400,386865.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:635",0:2:21:410,386902.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:645",0:2:21:420,387156.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:655",0:2:21:430,387349.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:666",0:2:21:441,387519.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:673",0:2:21:448,387619,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:681",0:2:21:456,387866.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:716",0:2:21:491,388106,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:723",0:2:21:498,388287.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:732",0:2:21:507,388361,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:739",0:2:21:514,388505,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:747",0:2:21:522,388555.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:755",0:2:21:530,388781.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:762",0:2:21:537,388966.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:768",0:2:21:543,389216.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:775",0:2:21:550,389318.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:793",0:2:21:568,389668.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:799",0:2:21:574,389812.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:806",0:2:21:581,389941.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:812",0:2:21:587,390065.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:817",0:2:21:592,390275.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:822",0:2:21:597,390487.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:828",0:2:21:603,390602,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:837",0:2:21:612,390763.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:07:845",0:2:21:620,390995.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:015",0:2:21:790,391285.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:032",0:2:21:807,391454,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:045",0:2:21:820,391689.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:054",0:2:21:829,391895.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:061",0:2:21:836,392099.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:069",0:2:21:844,392298,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:077",0:2:21:852,392483,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:082",0:2:21:857,392801.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:089",0:2:21:864,392898.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:096",0:2:21:871,392920,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:102",0:2:21:877,392903.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:109",0:2:21:884,392898,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:114",0:2:21:889,392859.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:120",0:2:21:895,392722.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:126",0:2:21:901,392729.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:132",0:2:21:907,392696.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:138",0:2:21:913,392725.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:143",0:2:21:918,392712.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:206",0:2:21:981,392671,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:212",0:2:21:987,392662.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:219",0:2:21:994,392733,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:226",0:2:22:1,392781,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:233",0:2:22:8,392862.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:240",0:2:22:15,392832.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:247",0:2:22:22,392980.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:253",0:2:22:28,393158.34,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:261",0:2:22:36,393354.66,76,-697,-45,708
6D18B021,"May 13,2021 19:55:08:390",0:2:22:165,393412.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:404",0:2:22:179,393679.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:410",0:2:22:185,393755,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:418",0:2:22:193,393953.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:429",0:2:22:204,394050.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:438",0:2:22:213,394166.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:444",0:2:22:219,394309.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:451",0:2:22:226,394449.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:458",0:2:22:233,394681.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:506",0:2:22:281,394828,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:517",0:2:22:292,394894,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:528",0:2:22:303,394976.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:538",0:2:22:313,395104,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:548",0:2:22:323,395246.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:557",0:2:22:332,395433,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:566",0:2:22:341,395501.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:573",0:2:22:348,395721.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:580",0:2:22:355,395889.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:652",0:2:22:427,395809.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:664",0:2:22:439,396128.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:676",0:2:22:451,396365,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:687",0:2:22:462,396505.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:699",0:2:22:474,396708.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:711",0:2:22:486,396917,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:722",0:2:22:497,396944.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:730",0:2:22:505,397142.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:738",0:2:22:513,397274.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:768",0:2:22:543,397422,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:776",0:2:22:551,397494.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:785",0:2:22:560,397610.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:794",0:2:22:569,397659.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:802",0:2:22:577,397581,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:810",0:2:22:585,397548,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:819",0:2:22:594,397370.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:827",0:2:22:602,397364.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:834",0:2:22:609,397226,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:919",0:2:22:694,397119.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:930",0:2:22:705,397062,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:941",0:2:22:716,396990.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:952",0:2:22:727,396966.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:962",0:2:22:737,396924.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:971",0:2:22:746,397011,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:980",0:2:22:755,396974.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:08:989",0:2:22:764,397056.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:000",0:2:22:775,397085.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:010",0:2:22:785,397085.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:020",0:2:22:795,397207.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:028",0:2:22:803,397402.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:036",0:2:22:811,397458.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:044",0:2:22:819,397569.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:052",0:2:22:827,397653.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:060",0:2:22:835,397718.34,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:067",0:2:22:842,397818.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:075",0:2:22:850,397927.66,76,-698,-48,711
6D18B021,"May 13,2021 19:55:09:177",0:2:22:952,398095.66,76,-695,-49,713
6D18B021,"May 13,2021 19:55:09:221",0:2:22:996,398177,76,-695,-49,713
6D18B021,"May 13,2021 19:55:09:232",0:2:23:7,398224.66,76,-695,-49,713
6D18B021,"May 13,2021 19:55:09:241",0:2:23:16,398354.34,76,-695,-49,713
6D18B021,"May 13,2021 19:55:09:249",0:2:23:24,398490.66,76,-695,-49,713
6D18B021,"May 13,2021 19:55:09:257",0:2:23:32,398629.34,76,-695,-49,713
6D18B021,"May 13,2021 19:55:09:265",0:2:23:40,398800.66,76,-695,-49,713
6D18B021,"May 13,2021 19:55:09:272",0:2:23:47,398977.34,76,-695,-49,713
6D18B021,"May 13,2021 19:55:09:280",0:2:23:55,399108.66,76,-695,-49,713
6D18B021,"May 13,2021 19:55:09:288",0:2:23:63,399056.66,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:297",0:2:23:72,399333,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:304",0:2:23:79,399502.66,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:311",0:2:23:86,399646,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:315",0:2:23:90,399799.66,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:324",0:2:23:99,400027.34,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:329",0:2:23:104,400165,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:334",0:2:23:109,400290.66,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:339",0:2:23:114,400455.34,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:478",0:2:23:253,400686.66,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:486",0:2:23:261,400680,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:496",0:2:23:271,400808,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:506",0:2:23:281,400943,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:516",0:2:23:291,401082.66,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:525",0:2:23:300,401218.66,75,-695,-49,713
6D18B021,"May 13,2021 19:55:09:532",0:2:23:307,401397,75,-695,-49,713
